I,J,Latitude,Longitude,Altitude
25,11,35.0817,-6.58206,0.0
25,12,35.1103,-6.38348,3.7
25,13,35.1386,-6.18478,15.5
25,14,35.1665,-5.98587,60.3
25,15,35.1939,-5.7868,226.5
25,16,35.221,-5.58759,486.3
25,17,35.2476,-5.38818,753.3
25,18,35.2739,-5.18863,808.9
25,19,35.2997,-4.98892,474.0
25,20,35.3252,-4.78903,106.6
25,21,35.3502,-4.58902,0.0
25,22,35.3748,-4.38882,0.0
25,23,35.399,-4.18851,0.0
25,24,35.4229,-3.98804,0.0
25,25,35.4463,-3.78741,0.0
25,26,35.4693,-3.58664,0.0
25,27,35.4919,-3.38574,0.0
25,28,35.514,-3.18469,0.0
25,29,35.5358,-2.98352,1.6
25,30,35.5572,-2.7822,1.8
25,31,35.5781,-2.58075,0.0
25,32,35.5987,-2.37918,0.0
25,33,35.6188,-2.17749,0.0
25,34,35.6385,-1.97568,0.0
25,35,35.6578,-1.77374,0.1
25,36,35.6767,-1.57169,0.0
25,37,35.6952,-1.36951,0.0
25,38,35.7132,-1.16721,25.7
25,39,35.7309,-0.964813,71.2
25,40,35.7481,-0.762299,80.2
25,41,35.7649,-0.559692,75.2
25,42,35.7813,-0.356964,67.9
25,43,35.7973,-0.154144,21.4
25,44,35.8129,0.0487671,50.0
25,45,35.828,0.25177,149.7
25,46,35.8428,0.454895,153.0
25,47,35.8571,0.658081,134.1
25,48,35.871,0.861389,197.4
25,49,35.8845,1.06476,305.9
25,50,35.8975,1.26822,467.8
25,51,35.9102,1.47174,644.5
25,52,35.9224,1.67535,768.2
25,53,35.9342,1.87906,845.6
25,54,35.9456,2.08282,895.5
25,55,35.9566,2.28665,931.6
25,56,35.9671,2.49054,894.4
25,57,35.9772,2.69452,808.3
25,58,35.9869,2.89853,841.0
25,59,35.9962,3.10263,933.0
25,60,36.0051,3.30676,956.2
25,61,36.0136,3.51099,935.7
25,62,36.0216,3.71524,902.0
25,63,36.0292,3.91953,911.4
25,64,36.0364,4.12387,917.1
25,65,36.0431,4.32828,915.8
25,66,36.0495,4.53271,996.1
25,67,36.0554,4.73718,1058.4
25,68,36.0609,4.94168,1058.9
25,69,36.066,5.14624,1021.2
25,70,36.0706,5.3508,985.5
25,71,36.0748,5.55539,983.9
25,72,36.0786,5.76004,964.8
25,73,36.082,5.96469,928.9
25,74,36.085,6.16934,890.2
25,75,36.0875,6.37402,847.7
25,76,36.0896,6.57874,835.8
25,77,36.0913,6.78345,888.9
25,78,36.0926,6.98816,910.4
25,79,36.0934,7.1929,865.6
25,80,36.0939,7.39764,870.2
25,81,36.0939,7.60236,905.0
25,82,36.0934,7.8071,857.1
25,83,36.0926,8.01184,732.9
25,84,36.0913,8.21655,606.5
25,85,36.0896,8.42126,528.9
25,86,36.0875,8.62598,548.5
25,87,36.085,8.83066,595.3
25,88,36.082,9.03531,592.1
25,89,36.0786,9.23996,595.2
25,90,36.0748,9.44461,603.4
25,91,36.0706,9.6492,532.9
25,92,36.066,9.85376,340.0
25,93,36.0609,10.0583,154.2
25,94,36.0554,10.2628,68.0
25,95,36.0495,10.4673,19.3
25,96,36.0431,10.6717,0.0
25,97,36.0364,10.8761,0.0
25,98,36.0292,11.0805,0.0
25,99,36.0216,11.2848,0.0
25,100,36.0136,11.489,0.0
26,0,34.9016,-8.79465,0.0
26,1,34.9347,-8.59769,0.0
26,2,34.9674,-8.40051,0.0
26,3,34.9998,-8.20316,0.0
26,4,35.0317,-8.00558,0.0
26,5,35.0633,-7.80783,0.0
26,6,35.0944,-7.60989,0.0
26,7,35.1251,-7.41174,0.0
26,8,35.1555,-7.21344,0.0
26,9,35.1854,-7.01495,0.0
26,10,35.215,-6.81625,0.0
26,11,35.2441,-6.6174,0.0
26,12,35.2729,-6.41837,0.0
26,13,35.3012,-6.21918,7.4
26,14,35.3292,-6.01981,57.6
26,15,35.3567,-5.82025,206.7
26,16,35.3838,-5.62054,437.6
26,17,35.4106,-5.42065,547.3
26,18,35.4369,-5.22061,390.0
26,19,35.4628,-5.02042,103.6
26,20,35.4883,-4.82004,0.0
26,21,35.5135,-4.61954,0.0
26,22,35.5381,-4.41885,0.0
26,23,35.5624,-4.21805,0.0
26,24,35.5863,-4.01706,0.0
26,25,35.6098,-3.81595,0.0
26,26,35.6329,-3.61469,0.0
26,27,35.6555,-3.4133,0.3
26,28,35.6778,-3.21176,0.0
26,29,35.6996,-3.01007,0.0
26,30,35.721,-2.80829,0.0
26,31,35.742,-2.60632,0.2
26,32,35.7626,-2.40427,0.0
26,33,35.7828,-2.20206,0.0
26,34,35.8026,-1.99976,0.0
26,35,35.822,-1.7973,0.0
26,36,35.8409,-1.59473,0.5
26,37,35.8594,-1.39206,0.0
26,38,35.8775,-1.18927,0.0
26,39,35.8952,-0.986359,3.5
26,40,35.9125,-0.783325,12.9
26,41,35.9294,-0.5802,22.1
26,42,35.9458,-0.376984,27.4
26,43,35.9619,-0.173645,10.6
26,44,35.9775,0.0297852,42.2
26,45,35.9927,0.233307,133.6
26,46,36.0075,0.43692,175.4
26,47,36.0218,0.640625,193.1
26,48,36.0358,0.844421,230.4
26,49,36.0493,1.04834,234.1
26,50,36.0624,1.25229,272.2
26,51,36.0751,1.45636,390.6
26,52,36.0874,1.66049,472.0
26,53,36.0992,1.86469,496.2
26,54,36.1106,2.06897,531.6
26,55,36.1216,2.27332,580.3
26,56,36.1322,2.47775,644.9
26,57,36.1424,2.68222,774.4
26,58,36.1521,2.88678,901.5
26,59,36.1614,3.09137,870.0
26,60,36.1703,3.29605,806.9
26,61,36.1788,3.50076,860.2
26,62,36.1868,3.70554,870.5
26,63,36.1945,3.91037,834.2
26,64,36.2017,4.11523,798.0
26,65,36.2085,4.32016,752.4
26,66,36.2148,4.52512,812.0
26,67,36.2208,4.7301,901.1
26,68,36.2263,4.93512,936.1
26,69,36.2313,5.1402,974.8
26,70,36.236,5.34531,1034.7
26,71,36.2402,5.55042,1041.5
26,72,36.2441,5.75558,964.5
26,73,36.2475,5.96075,866.8
26,74,36.2504,6.16592,800.2
26,75,36.253,6.37115,750.6
26,76,36.2551,6.57639,743.8
26,77,36.2568,6.78162,830.0
26,78,36.2581,6.98685,862.5
26,79,36.2589,7.19211,809.1
26,80,36.2593,7.39737,785.5
26,81,36.2593,7.60263,793.3
26,82,36.2589,7.80789,800.8
26,83,36.2581,8.01315,777.3
26,84,36.2568,8.21838,724.3
26,85,36.2551,8.42361,592.7
26,86,36.253,8.62885,465.0
26,87,36.2504,8.83408,464.1
26,88,36.2475,9.03925,464.4
26,89,36.2441,9.24442,437.0
26,90,36.2402,9.44958,446.1
26,91,36.236,9.65469,439.9
26,92,36.2313,9.8598,360.9
26,93,36.2263,10.0649,254.0
26,94,36.2208,10.2699,134.3
26,95,36.2148,10.4749,23.2
26,96,36.2085,10.6798,0.0
26,97,36.2017,10.8848,0.0
26,98,36.1945,11.0896,0.2
26,99,36.1868,11.2945,0.0
26,100,36.1788,11.4992,0.0
27,0,35.0631,-8.83539,0.0
27,1,35.0963,-8.63794,0.0
27,2,35.1291,-8.44031,0.0
27,3,35.1616,-8.24246,0.0
27,4,35.1936,-8.04443,0.0
27,5,35.2252,-7.84622,0.0
27,6,35.2565,-7.6478,0.0
27,7,35.2873,-7.44919,0.0
27,8,35.3177,-7.2504,0.0
27,9,35.3478,-7.05142,0.0
27,10,35.3774,-6.85226,0.0
27,11,35.4066,-6.65295,0.0
27,12,35.4355,-6.45343,0.0
27,13,35.4639,-6.25375,0.4
27,14,35.4919,-6.05389,27.6
27,15,35.5196,-5.85385,123.9
27,16,35.5468,-5.65366,262.4
27,17,35.5736,-5.45328,260.6
27,18,35.6,-5.25275,95.9
27,19,35.626,-5.05206,0.0
27,20,35.6516,-4.8512,0.0
27,21,35.6768,-4.65021,0.7
27,22,35.7015,-4.44904,0.2
27,23,35.7259,-4.24774,0.0
27,24,35.7499,-4.04626,0.0
27,25,35.7734,-3.84467,0.0
27,26,35.7965,-3.64288,0.0
27,27,35.8193,-3.44101,0.0
27,28,35.8416,-3.23895,0.0
27,29,35.8635,-3.03677,0.0
27,30,35.885,-2.83447,0.0
27,31,35.906,-2.63202,0.0
27,32,35.9267,-2.42944,0.0
27,33,35.9469,-2.22675,0.0
27,34,35.9668,-2.02393,0.0
27,35,35.9862,-1.82098,0.0
27,36,36.0052,-1.61792,0.0
27,37,36.0238,-1.4147,0.3
27,38,36.042,-1.21143,0.0
27,39,36.0597,-1.008,0.0
27,40,36.077,-0.804474,0.0
27,41,36.0939,-0.60083,0.0
27,42,36.1104,-0.397095,0.0
27,43,36.1265,-0.193237,0.0
27,44,36.1422,0.0106812,5.3
27,45,36.1574,0.214722,51.2
27,46,36.1723,0.418854,123.3
27,47,36.1867,0.623108,225.1
27,48,36.2006,0.827423,327.7
27,49,36.2142,1.03183,325.1
27,50,36.2274,1.2363,286.0
27,51,36.2401,1.44089,320.9
27,52,36.2524,1.64554,363.0
27,53,36.2643,1.85025,404.1
27,54,36.2757,2.05505,477.9
27,55,36.2868,2.25992,497.3
27,56,36.2974,2.46487,461.2
27,57,36.3076,2.66986,598.8
27,58,36.3173,2.87494,811.7
27,59,36.3267,3.08008,790.5
27,60,36.3356,3.28525,673.0
27,61,36.3441,3.49051,666.5
27,62,36.3522,3.6958,663.1
27,63,36.3598,3.90115,648.0
27,64,36.367,4.10654,701.6
27,65,36.3738,4.31198,695.0
27,66,36.3802,4.51746,631.9
27,67,36.3862,4.72299,688.7
27,68,36.3917,4.92856,840.7
27,69,36.3968,5.13412,928.6
27,70,36.4015,5.33975,955.6
27,71,36.4057,5.54541,964.9
27,72,36.4096,5.7511,883.7
27,73,36.413,5.95679,744.2
27,74,36.416,6.16251,655.1
27,75,36.4185,6.36826,611.6
27,76,36.4206,6.57401,641.6
27,77,36.4223,6.77975,739.2
27,78,36.4236,6.98553,741.4
27,79,36.4245,7.19131,648.2
27,80,36.4249,7.39709,536.2
27,81,36.4249,7.60291,457.6
27,82,36.4245,7.80869,527.6
27,83,36.4236,8.01447,657.1
27,84,36.4223,8.22025,667.0
27,85,36.4206,8.42599,534.7
27,86,36.4185,8.63174,350.9
27,87,36.416,8.83749,289.5
27,88,36.413,9.04321,367.2
27,89,36.4096,9.2489,378.4
27,90,36.4057,9.45459,295.8
27,91,36.4015,9.66025,255.8
27,92,36.3968,9.86588,257.4
27,93,36.3917,10.0714,244.7
27,94,36.3862,10.277,177.2
27,95,36.3802,10.4825,84.0
27,96,36.3738,10.688,27.0
27,97,36.367,10.8935,2.3
27,98,36.3598,11.0988,0.0
27,99,36.3522,11.3042,0.0
27,100,36.3441,11.5095,0.0
28,0,35.2246,-8.87631,0.0
28,1,35.258,-8.67841,0.0
28,2,35.2909,-8.48029,0.0
28,3,35.3234,-8.28198,0.0
28,4,35.3555,-8.0835,0.0
28,5,35.3873,-7.8848,0.0
28,6,35.4186,-7.68591,0.0
28,7,35.4495,-7.48682,0.0
28,8,35.4801,-7.28757,0.0
28,9,35.5102,-7.0881,0.0
28,10,35.5399,-6.88846,0.0
28,11,35.5692,-6.68866,0.0
28,12,35.5981,-6.48865,0.2
28,13,35.6267,-6.28848,0.0
28,14,35.6548,-6.08813,0.8
28,15,35.6825,-5.88763,48.9
28,16,35.7098,-5.68692,140.4
28,17,35.7367,-5.48608,144.7
28,18,35.7631,-5.28506,35.1
28,19,35.7892,-5.08386,0.0
28,20,35.8149,-4.88254,0.0
28,21,35.8401,-4.68103,0.1
28,22,35.865,-4.47937,0.0
28,23,35.8894,-4.27756,0.0
28,24,35.9134,-4.07559,0.0
28,25,35.9371,-3.8735,0.0
28,26,35.9603,-3.67123,0.0
28,27,35.9831,-3.46884,0.0
28,28,36.0054,-3.2663,0.0
28,29,36.0274,-3.06363,0.0
28,30,36.049,-2.86081,0.0
28,31,36.0701,-2.65787,0.0
28,32,36.0908,-2.45477,0.0
28,33,36.1111,-2.25156,0.0
28,34,36.131,-2.04825,0.0
28,35,36.1505,-1.84479,0.0
28,36,36.1695,-1.6412,0.0
28,37,36.1882,-1.4375,0.0
28,38,36.2064,-1.23367,0.0
28,39,36.2242,-1.02975,0.0
28,40,36.2416,-0.825714,0.1
28,41,36.2586,-0.621552,0.0
28,42,36.2751,-0.417297,0.0
28,43,36.2913,-0.212952,0.0
28,44,36.307,-0.00848389,0.0
28,45,36.3223,0.196075,0.2
28,46,36.3371,0.400726,21.3
28,47,36.3516,0.605469,72.8
28,48,36.3656,0.810303,190.3
28,49,36.3792,1.01523,279.2
28,50,36.3924,1.22021,295.6
28,51,36.4051,1.42532,329.8
28,52,36.4175,1.63049,382.4
28,53,36.4294,1.83575,450.4
28,54,36.4409,2.04108,504.4
28,55,36.452,2.24646,454.1
28,56,36.4626,2.45193,290.8
28,57,36.4728,2.65747,272.8
28,58,36.4826,2.86304,424.6
28,59,36.492,3.0687,491.6
28,60,36.5009,3.27441,499.7
28,61,36.5095,3.48019,481.2
28,62,36.5176,3.686,441.0
28,63,36.5252,3.89191,501.9
28,64,36.5325,4.09781,651.4
28,65,36.5393,4.30377,766.6
28,66,36.5457,4.5098,742.1
28,67,36.5517,4.71585,610.0
28,68,36.5572,4.92194,588.6
28,69,36.5623,5.12805,613.1
28,70,36.567,5.3342,603.4
28,71,36.5713,5.54037,700.5
28,72,36.5751,5.74658,745.6
28,73,36.5786,5.95282,665.1
28,74,36.5815,6.15906,566.6
28,75,36.5841,6.36533,496.8
28,76,36.5862,6.57162,492.8
28,77,36.5879,6.77792,487.0
28,78,36.5892,6.98422,449.9
28,79,36.5901,7.19052,382.0
28,80,36.5905,7.39685,285.1
28,81,36.5905,7.60315,214.2
28,82,36.5901,7.80948,249.0
28,83,36.5892,8.01578,361.2
28,84,36.5879,8.22208,435.1
28,85,36.5862,8.42838,438.1
28,86,36.5841,8.63467,365.3
28,87,36.5815,8.84094,280.6
28,88,36.5786,9.04718,286.0
28,89,36.5751,9.25342,288.4
28,90,36.5713,9.45963,204.7
28,91,36.567,9.6658,153.9
28,92,36.5623,9.87195,150.8
28,93,36.5572,10.0781,157.3
28,94,36.5517,10.2841,165.9
28,95,36.5457,10.4902,140.2
28,96,36.5393,10.6962,84.8
28,97,36.5325,10.9022,19.7
28,98,36.5252,11.1081,0.0
28,99,36.5176,11.314,0.0
28,100,36.5095,11.5198,0.3
29,0,35.3863,-8.91745,0.0
29,1,35.4197,-8.71906,0.0
29,2,35.4527,-8.52048,0.0
29,3,35.4853,-8.32172,0.0
29,4,35.5175,-8.12274,0.0
29,5,35.5494,-7.92355,0.0
29,6,35.5808,-7.72418,0.0
29,7,35.6118,-7.52463,0.0
29,8,35.6424,-7.32489,0.0
29,9,35.6726,-7.12497,0.0
29,10,35.7024,-6.92484,0.0
29,11,35.7319,-6.72455,0.0
29,12,35.7609,-6.52405,0.1
29,13,35.7895,-6.32339,0.0
29,14,35.8177,-6.12256,0.0
29,15,35.8454,-5.92157,7.3
29,16,35.8728,-5.7204,53.4
29,17,35.8998,-5.51904,84.9
29,18,35.9263,-5.31754,36.3
29,19,35.9525,-5.11584,0.0
29,20,35.9782,-4.914,0.0
29,21,36.0036,-4.71201,0.0
29,22,36.0285,-4.50986,0.0
29,23,36.053,-4.30756,0.0
29,24,36.0771,-4.1051,0.0
29,25,36.1008,-3.9025,0.0
29,26,36.1241,-3.69974,0.0
29,27,36.1469,-3.49683,0.0
29,28,36.1694,-3.29379,0.0
29,29,36.1914,-3.09061,0.0
29,30,36.213,-2.88727,0.0
29,31,36.2342,-2.68381,0.0
29,32,36.255,-2.48022,0.0
29,33,36.2754,-2.27652,0.0
29,34,36.2953,-2.07266,0.0
29,35,36.3149,-1.86871,0.0
29,36,36.334,-1.66461,0.0
29,37,36.3527,-1.46039,0.0
29,38,36.3709,-1.25607,0.0
29,39,36.3888,-1.05164,0.0
29,40,36.4062,-0.847076,0.0
29,41,36.4233,-0.642395,0.0
29,42,36.4399,-0.437622,0.0
29,43,36.456,-0.232758,0.2
29,44,36.4718,-0.027771,0.0
29,45,36.4871,0.177307,0.0
29,46,36.502,0.382477,0.0
29,47,36.5165,0.587738,0.0
29,48,36.5306,0.793091,14.8
29,49,36.5442,0.998535,64.6
29,50,36.5575,1.20407,103.4
29,51,36.5703,1.4097,133.7
29,52,36.5826,1.61539,156.0
29,53,36.5946,1.82117,178.4
29,54,36.6061,2.02701,183.4
29,55,36.6172,2.23294,153.8
29,56,36.6279,2.43893,83.5
29,57,36.6382,2.64499,46.1
29,58,36.648,2.8511,83.3
29,59,36.6574,3.05728,122.8
29,60,36.6664,3.26352,178.8
29,61,36.6749,3.46982,216.7
29,62,36.683,3.67618,222.8
29,63,36.6907,3.88257,302.8
29,64,36.698,4.08905,394.9
29,65,36.7048,4.29553,532.2
29,66,36.7113,4.50208,664.2
29,67,36.7172,4.70865,527.2
29,68,36.7228,4.91528,296.1
29,69,36.7279,5.12192,164.8
29,70,36.7327,5.32861,125.9
29,71,36.7369,5.53531,233.3
29,72,36.7408,5.74207,341.2
29,73,36.7442,5.94882,354.3
29,74,36.7472,6.15561,363.0
29,75,36.7498,6.3624,365.9
29,76,36.7519,6.56921,316.5
29,77,36.7536,6.77603,240.2
29,78,36.7549,6.98288,186.3
29,79,36.7558,7.18973,147.6
29,80,36.7562,7.39658,133.3
29,81,36.7562,7.60342,122.1
29,82,36.7558,7.81027,77.8
29,83,36.7549,8.01712,85.4
29,84,36.7536,8.22397,153.0
29,85,36.7519,8.43079,241.6
29,86,36.7498,8.6376,363.4
29,87,36.7472,8.84439,402.9
29,88,36.7442,9.05118,329.5
29,89,36.7408,9.25793,283.1
29,90,36.7369,9.46469,247.1
29,91,36.7327,9.67139,165.6
29,92,36.7279,9.87808,92.1
29,93,36.7228,10.0847,69.2
29,94,36.7172,10.2914,68.5
29,95,36.7113,10.4979,84.5
29,96,36.7048,10.7045,99.5
29,97,36.698,10.9109,49.3
29,98,36.6907,11.1174,1.1
29,99,36.683,11.3238,0.0
29,100,36.6749,11.5302,0.0
30,0,35.5479,-8.95877,0.0
30,1,35.5814,-8.75992,0.0
30,2,35.6146,-8.56088,0.0
30,3,35.6473,-8.36163,0.0
30,4,35.6796,-8.16217,0.0
30,5,35.7115,-7.96252,0.0
30,6,35.743,-7.76266,0.0
30,7,35.7741,-7.56265,0.0
30,8,35.8049,-7.36243,0.0
30,9,35.8352,-7.16199,0.0
30,10,35.8651,-6.9614,0.0
30,11,35.8946,-6.76062,0.0
30,12,35.9236,-6.55963,0.0
30,13,35.9523,-6.35849,0.0
30,14,35.9806,-6.15717,0.0
30,15,36.0085,-5.95569,0.0
30,16,36.0359,-5.754,51.7
30,17,36.063,-5.55215,100.5
30,18,36.0896,-5.35016,39.8
30,19,36.1159,-5.14798,0.0
30,20,36.1417,-4.94565,0.0
30,21,36.1671,-4.74316,0.0
30,22,36.1921,-4.5405,0.0
30,23,36.2167,-4.33768,0.0
30,24,36.2408,-4.13474,0.2
30,25,36.2646,-3.93161,0.0
30,26,36.2879,-3.72836,0.1
30,27,36.3109,-3.52493,0.0
30,28,36.3334,-3.32141,0.0
30,29,36.3555,-3.11771,0.0
30,30,36.3772,-2.91388,0.0
30,31,36.3984,-2.7099,0.0
30,32,36.4193,-2.5058,0.0
30,33,36.4397,-2.30157,0.0
30,34,36.4597,-2.09723,0.0
30,35,36.4793,-1.89273,0.0
30,36,36.4985,-1.68814,0.2
30,37,36.5172,-1.4834,0.0
30,38,36.5356,-1.27856,0.0
30,39,36.5535,-1.07361,0.0
30,40,36.571,-0.86853,0.0
30,41,36.588,-0.663361,0.0
30,42,36.6047,-0.458069,0.0
30,43,36.6209,-0.252655,0.0
30,44,36.6367,-0.0471497,0.0
30,45,36.6521,0.158447,0.1
30,46,36.6671,0.364136,0.3
30,47,36.6816,0.569916,0.0
30,48,36.6957,0.775818,0.0
30,49,36.7094,0.981781,0.0
30,50,36.7226,1.18784,0.0
30,51,36.7355,1.39398,0.0
30,52,36.7479,1.60019,0.0
30,53,36.7599,1.80649,0.0
30,54,36.7714,2.01288,0.0
30,55,36.7826,2.21933,0.0
30,56,36.7933,2.42584,0.0
30,57,36.8036,2.63245,0.0
30,58,36.8134,2.83908,0.7
30,59,36.8229,3.04581,4.1
30,60,36.8319,3.25256,1.2
30,61,36.8404,3.45941,17.8
30,62,36.8486,3.66629,58.8
30,63,36.8563,3.87323,131.0
30,64,36.8636,4.0802,185.7
30,65,36.8704,4.28723,227.7
30,66,36.8769,4.49432,269.1
30,67,36.8829,4.70142,210.9
30,68,36.8885,4.90857,78.1
30,69,36.8936,5.11575,0.0
30,70,36.8983,5.323,0.0
30,71,36.9026,5.53024,0.0
30,72,36.9065,5.73752,9.2
30,73,36.9099,5.94479,21.9
30,74,36.9129,6.15213,138.5
30,75,36.9155,6.35947,270.2
30,76,36.9177,6.5668,212.3
30,77,36.9194,6.77417,114.4
30,78,36.9207,6.98154,63.6
30,79,36.9215,7.18893,47.3
30,80,36.922,7.3963,100.0
30,81,36.922,7.6037,116.3
30,82,36.9215,7.81107,33.3
30,83,36.9207,8.01846,6.0
30,84,36.9194,8.22583,13.2
30,85,36.9177,8.4332,45.5
30,86,36.9155,8.64053,158.5
30,87,36.9129,8.84787,261.8
30,88,36.9099,9.05521,290.3
30,89,36.9065,9.26251,311.6
30,90,36.9026,9.46976,281.5
30,91,36.8983,9.677,165.2
30,92,36.8936,9.88425,69.6
30,93,36.8885,10.0914,27.7
30,94,36.8829,10.2986,2.5
30,95,36.8769,10.5057,16.5
30,96,36.8704,10.7128,65.7
30,97,36.8636,10.9198,56.6
30,98,36.8563,11.1268,14.3
30,99,36.8486,11.3337,0.0
30,100,36.8404,11.5406,0.0
31,0,35.7097,-9.00034,0.0
31,1,35.7433,-8.80099,0.0
31,2,35.7765,-8.60147,0.0
31,3,35.8093,-8.40173,0.0
31,4,35.8417,-8.20181,0.0
31,5,35.8737,-8.00168,0.0
31,6,35.9053,-7.80136,0.0
31,7,35.9366,-7.60083,0.0
31,8,35.9674,-7.40012,0.0
31,9,35.9977,-7.19922,0.0
31,10,36.0277,-6.99814,0.0
31,11,36.0573,-6.79684,0.0
31,12,36.0865,-6.5954,0.0
31,13,36.1153,-6.39377,0.0
31,14,36.1436,-6.19196,2.2
31,15,36.1716,-5.98996,14.2
31,16,36.1991,-5.78778,91.4
31,17,36.2262,-5.58545,159.3
31,18,36.253,-5.38297,92.3
31,19,36.2793,-5.1803,7.9
31,20,36.3052,-4.97745,0.0
31,21,36.3307,-4.77444,0.0
31,22,36.3557,-4.57129,0.0
31,23,36.3804,-4.36798,0.0
31,24,36.4046,-4.16452,0.0
31,25,36.4285,-3.96091,0.0
31,26,36.4519,-3.75714,0.0
31,27,36.4749,-3.55322,0.0
31,28,36.4974,-3.34915,0.0
31,29,36.5196,-3.14496,0.0
31,30,36.5413,-2.94061,0.0
31,31,36.5627,-2.73615,0.0
31,32,36.5836,-2.53152,0.0
31,33,36.6041,-2.32678,0.0
31,34,36.6241,-2.12192,0.0
31,35,36.6438,-1.9169,0.0
31,36,36.663,-1.71179,0.0
31,37,36.6818,-1.50653,0.5
31,38,36.7002,-1.30118,0.0
31,39,36.7182,-1.0957,0.0
31,40,36.7357,-0.890106,0.0
31,41,36.7529,-0.684387,0.0
31,42,36.7696,-0.478577,0.0
31,43,36.7858,-0.272675,0.0
31,44,36.8017,-0.0666504,0.0
31,45,36.8171,0.139496,0.0
31,46,36.8321,0.345703,0.0
31,47,36.8467,0.552032,0.0
31,48,36.8608,0.758423,0.0
31,49,36.8746,0.964935,0.0
31,50,36.8879,1.17151,0.0
31,51,36.9007,1.37817,0.0
31,52,36.9132,1.58493,0.0
31,53,36.9252,1.79178,0.0
31,54,36.9368,1.99866,0.0
31,55,36.948,2.20566,0.0
31,56,36.9587,2.41272,0.0
31,57,36.969,2.61981,0.0
31,58,36.9789,2.827,1.3
31,59,36.9884,3.03427,4.5
31,60,36.9974,3.24158,0.0
31,61,37.006,3.44894,0.0
31,62,37.0142,3.65634,0.0
31,63,37.0219,3.86383,22.3
31,64,37.0292,4.07135,48.6
31,65,37.0361,4.2789,44.0
31,66,37.0426,4.48651,14.0
31,67,37.0486,4.69415,0.0
31,68,37.0542,4.90186,0.0
31,69,37.0594,5.10959,0.0
31,70,37.0641,5.31732,0.0
31,71,37.0684,5.52512,0.0
31,72,37.0723,5.73294,0.0
31,73,37.0757,5.94077,0.0
31,74,37.0788,6.14862,42.2
31,75,37.0813,6.35651,143.0
31,76,37.0835,6.56439,99.0
31,77,37.0852,6.77228,21.6
31,78,37.0865,6.98019,6.6
31,79,37.0874,7.18811,24.2
31,80,37.0878,7.39603,61.5
31,81,37.0878,7.60397,57.6
31,82,37.0874,7.81189,13.8
31,83,37.0865,8.01981,0.0
31,84,37.0852,8.22772,0.0
31,85,37.0835,8.43561,0.0
31,86,37.0813,8.64349,0.8
31,87,37.0788,8.85138,38.9
31,88,37.0757,9.05923,123.5
31,89,37.0723,9.26706,207.1
31,90,37.0684,9.47488,194.4
31,91,37.0641,9.68268,107.1
31,92,37.0594,9.89041,57.6
31,93,37.0542,10.0981,28.8
31,94,37.0486,10.3058,0.0
31,95,37.0426,10.5135,0.7
31,96,37.0361,10.7211,16.0
31,97,37.0292,10.9286,21.6
31,98,37.0219,11.1362,10.2
31,99,37.0142,11.3437,0.3
31,100,37.006,11.5511,0.0
32,0,35.8715,-9.04208,0.0
32,1,35.9052,-8.84229,0.0
32,2,35.9385,-8.64227,0.0
32,3,35.9714,-8.44205,0.0
32,4,36.0039,-8.24164,0.0
32,5,36.036,-8.04105,0.0
32,6,36.0677,-7.84024,0.0
32,7,36.099,-7.63922,0.0
32,8,36.1299,-7.43802,0.0
32,9,36.1604,-7.23663,0.0
32,10,36.1905,-7.03506,0.0
32,11,36.2201,-6.83328,0.0
32,12,36.2494,-6.63135,0.0
32,13,36.2782,-6.4292,0.0
32,14,36.3067,-6.2269,9.0
32,15,36.3347,-6.02441,36.6
32,16,36.3624,-5.82175,117.2
32,17,36.3896,-5.61893,223.9
32,18,36.4164,-5.41592,264.7
32,19,36.4427,-5.21274,278.2
32,20,36.4687,-5.0094,237.8
32,21,36.4943,-4.80591,142.1
32,22,36.5194,-4.60223,52.8
32,23,36.5442,-4.39844,0.3
32,24,36.5685,-4.19446,0.0
32,25,36.5924,-3.99033,0.0
32,26,36.6159,-3.78604,32.2
32,27,36.6389,-3.58163,52.7
32,28,36.6616,-3.37704,74.4
32,29,36.6838,-3.17233,87.8
32,30,36.7056,-2.9675,140.7
32,31,36.727,-2.76248,213.7
32,32,36.748,-2.55737,149.1
32,33,36.7685,-2.35211,78.7
32,34,36.7887,-2.14673,78.6
32,35,36.8083,-1.94119,34.3
32,36,36.8276,-1.73557,0.0
32,37,36.8465,-1.52979,0.0
32,38,36.8649,-1.32391,0.1
32,39,36.883,-1.11789,0.0
32,40,36.9006,-0.911774,0.0
32,41,36.9178,-0.705566,0.0
32,42,36.9345,-0.499207,0.0
32,43,36.9508,-0.292786,0.0
32,44,36.9667,-0.0862122,0.0
32,45,36.9822,0.120422,0.0
32,46,36.9972,0.327179,0.0
32,47,37.0119,0.534027,0.0
32,48,37.0261,0.740967,0.0
32,49,37.0398,0.947998,0.0
32,50,37.0532,1.15509,0.0
32,51,37.0661,1.3623,0.0
32,52,37.0786,1.56958,0.0
32,53,37.0906,1.77695,0.0
32,54,37.1023,1.98441,0.0
32,55,37.1135,2.19189,0.0
32,56,37.1242,2.39951,0.1
32,57,37.1346,2.60715,0.0
32,58,37.1445,2.81488,0.0
32,59,37.154,3.02264,0.0
32,60,37.163,3.2305,0.0
32,61,37.1717,3.43842,0.0
32,62,37.1799,3.64636,0.0
32,63,37.1876,3.85437,0.0
32,64,37.195,4.06244,0.0
